Launch Id,Launch Status,Launch Suborbital,Rocket Name,Rocket Organisation,Rocket Price,Rocket Payload to LEO,Location,Launch Year,Launch Year Mon,USD/kg to LEO,2021 Mult,USD/kg to LEO CPI Adjusted,Rocket Price CPI Adjusted,Dum
3269,Success,Orbital,Dnepr,Kosmotras,29,4500,"Site 370/13, Yasny Cosmodrome, Russia",2011,2011-08,64444.44444,1.204637702,77632.20745,34.93449335,1
3270,Success,Orbital,Dnepr,Kosmotras,29,4500,"Site 370/13, Yasny Cosmodrome, Russia",2013,2013-08,64444.44444,1.163176037,74960.23348,33.73210507,1
3271,Success,Orbital,Dnepr,Kosmotras,29,4500,"Site 370/13, Yasny Cosmodrome, Russia",2015,2015-03,64444.44444,1.143251328,73676.19669,33.15428851,1
3272,Success,Orbital,Dnepr,Kosmotras,29,4500,"Site 370/13, Yasny Cosmodrome, Russia",2014,2014-11,64444.44444,1.14460834,73763.64858,33.19364186,1
3273,Success,Orbital,Dnepr,Kosmotras,29,4500,"Site 370/13, Yasny Cosmodrome, Russia",2013,2013-11,64444.44444,1.163176037,74960.23348,33.73210507,1
3274,Success,Orbital,Dnepr,Kosmotras,29,4500,"Site 370/13, Yasny Cosmodrome, Russia",2014,2014-06,64444.44444,1.14460834,73763.64858,33.19364186,1
3275,Success,Orbital,Zenit-2,VKS RF,,13500,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2007,2007-06,,1.306874632,,,1
3276,Success,Orbital,Zenit-3 SLB,Land Launch,,13740,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2008,2008-04,,1.258551901,,,1
3277,Success,Orbital,Zenit-3 SLB,Land Launch,,13740,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2009,2009-02,,1.263045535,,,1
3279,Success,Orbital,Zenit-3 SLB,Land Launch,,13740,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2009,2009-11,,1.263045535,,,1
3278,Success,Orbital,Zenit-3 SLB,Land Launch,,13740,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2009,2009-06,,1.263045535,,,1
3280,Success,Orbital,Zenit-3 SLBF,Roscosmos,,13740,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2011,2011-01,,1.204637702,,,1
3281,Success,Orbital,Zenit-3 SLB,Land Launch,,13740,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2011,2011-10,,1.204637702,,,1
3283,Success,Orbital,Zenit-3 SLB,Land Launch,,13740,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2013,2013-08,,1.163176037,,,1
3282,Success,Orbital,Zenit-2 FG,Roscosmos,,13740,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2011,2011-11,,1.204637702,,,1
3285,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",1999,1999-10,,1.626470588,,,1
3284,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",1999,1999-03,,1.626470588,,,1
3286,Failure,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2000,2000-03,,1.573577236,,,1
3288,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2000,2000-10,,1.573577236,,,1
3287,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2000,2000-07,,1.573577236,,,1
3289,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2001,2001-03,,1.530039526,,,1
3291,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2002,2002-06,,1.506225681,,,1
3290,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2001,2001-05,,1.530039526,,,1
3293,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2003,2003-08,,1.472663043,,,1
3292,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2003,2003-06,,1.472663043,,,1
3294,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2003,2003-10,,1.472663043,,,1
3295,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2004,2004-01,,1.434462679,,,1
3296,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2004,2004-05,,1.434462679,,,1
3297,Partial Failure,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2004,2004-06,,1.434462679,,,1
3298,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2005,2005-03,,1.387455197,,,1
3299,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2005,2005-04,,1.387455197,,,1
3300,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2005,2005-06,,1.387455197,,,1
3301,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2005,2005-11,,1.387455197,,,1
3302,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006,2006-02,,1.344097222,,,1
3303,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006,2006-04,,1.344097222,,,1
3304,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006,2006-06,,1.344097222,,,1
3305,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006,2006-08,,1.344097222,,,1
3306,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006,2006-10,,1.344097222,,,1
3307,Failure,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2007,2007-01,,1.306874632,,,1
3308,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008,2008-01,,1.258551901,,,1
3309,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008,2008-03,,1.258551901,,,1
3310,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008,2008-05,,1.258551901,,,1
3311,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008,2008-07,,1.258551901,,,1
3312,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008,2008-09,,1.258551901,,,1
3313,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2009,2009-04,,1.263045535,,,1
3314,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2011,2011-09,,1.204637702,,,1
3315,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2012,2012-06,,1.180213769,,,1
3316,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2012,2012-08,,1.180213769,,,1
3317,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2012,2012-12,,1.180213769,,,1
3318,Failure,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2013,2013-02,,1.163176037,,,1
3319,Success,Orbital,Zenit-3 SL,Sea Launch,,13740,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2014,2014-05,,1.14460834,,,1
3326,Failure,Orbital,Vostok,RVSN USSR,,4730,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1960,1960-04,,9.154391892,,,1
3327,Failure,Orbital,Vostok,RVSN USSR,,4730,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1960,1960-04,,9.154391892,,,1
3328,Failure,Orbital,Vostok,RVSN USSR,,4730,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1961,1961-12,,9.062541806,,,1
3329,Success,Orbital,Vostok,RVSN USSR,,4730,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1962,1962-04,,8.972516556,,,1
3331,Success,Orbital,Vostok,RVSN USSR,,4730,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1964,1964-07,,8.740967742,,,1
3330,Success,Orbital,Vostok,RVSN USSR,,4730,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1964,1964-01,,8.740967742,,,1
3332,Success,Orbital,Vostok,RVSN USSR,,4730,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1962,1962-08,,8.972516556,,,1
3334,Success,Orbital,Vostok,RVSN USSR,,4730,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1963,1963-06,,8.855228758,,,1
3333,Success,Orbital,Vostok,RVSN USSR,,4730,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1962,1962-08,,8.972516556,,,1
3335,Success,Orbital,Vostok,RVSN USSR,,4730,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1963,1963-06,,8.855228758,,,1
3336,Failure,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1962,1962-06,,8.972516556,,,1
3337,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1962,1962-07,,8.972516556,,,1
3338,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1962,1962-09,,8.972516556,,,1
3339,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1962,1962-10,,8.972516556,,,1
3340,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1962,1962-12,,8.972516556,,,1
3341,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1963,1963-03,,8.855228758,,,1
3342,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1963,1963-04,,8.855228758,,,1
3344,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1963,1963-04,,8.855228758,,,1
3343,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1963,1963-05,,8.855228758,,,1
3346,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1963,1963-10,,8.855228758,,,1
3345,Prelaunch Failure,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1963,1963-07,,8.855228758,,,1
3347,Failure,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1963,1963-11,,8.855228758,,,1
3349,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1964,1964-04,,8.740967742,,,1
3348,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1963,1963-12,,8.855228758,,,1
3350,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1964,1964-04,,8.740967742,,,1
3351,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1964,1964-06,,8.740967742,,,1
3352,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-06,,8.602222222,,,1
3353,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-05,,8.602222222,,,1
3354,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-03,,8.602222222,,,1
3355,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-01,,8.602222222,,,1
3356,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1964,1964-10,,8.740967742,,,1
3357,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1964,1964-10,,8.740967742,,,1
3358,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1964,1964-09,,8.740967742,,,1
3359,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1964,1964-08,,8.740967742,,,1
3360,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1964,1964-07,,8.740967742,,,1
3361,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1964,1964-06,,8.740967742,,,1
3362,Failure,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-07,,8.602222222,,,1
3363,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-12,,8.602222222,,,1
3364,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-11,,8.602222222,,,1
3365,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-08,,8.602222222,,,1
3366,Partial Failure,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966,1966-01,,8.363271605,,,1
3367,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966,1966-05,,8.363271605,,,1
3368,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966,1966-04,,8.363271605,,,1
3369,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966,1966-02,,8.363271605,,,1
3370,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966,1966-01,,8.363271605,,,1
3371,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 41/1, Plesetsk Cosmodrome, Russia",1966,1966-03,,8.363271605,,,1
3372,Failure,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966,1966-09,,8.363271605,,,1
3373,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966,1966-11,,8.363271605,,,1
3374,Partial Failure,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1967,1967-02,,8.112874251,,,1
3375,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1967,1967-05,,8.112874251,,,1
3376,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 41/1, Plesetsk Cosmodrome, Russia",1967,1967-04,,8.112874251,,,1
3377,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 41/1, Plesetsk Cosmodrome, Russia",1967,1967-03,,8.112874251,,,1
3378,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 41/1, Plesetsk Cosmodrome, Russia",1967,1967-01,,8.112874251,,,1
3379,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 41/1, Plesetsk Cosmodrome, Russia",1966,1966-12,,8.363271605,,,1
3380,Success,Orbital,Vostok-2,RVSN USSR,,4750,"Site 41/1, Plesetsk Cosmodrome, Russia",1966,1966-10,,8.363271605,,,1
3381,Success,Orbital,Vostok-2A,RVSN USSR,,4500,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-12,,8.602222222,,,1
3382,Success,Orbital,Vostok-2A,RVSN USSR,,4500,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966,1966-07,,8.363271605,,,1
3383,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1964,1964-08,,8.740967742,,,1
3384,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-02,,8.602222222,,,1
3385,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1965,1965-12,,8.602222222,,,1
3386,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966,1966-05,,8.363271605,,,1
3387,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1966,1966-06,,8.363271605,,,1
3388,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1967,1967-02,,8.112874251,,,1
3389,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1968,1968-06,,7.786494253,,,1
3390,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1968,1968-03,,7.786494253,,,1
3392,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1967,1967-04,,8.112874251,,,1
3391,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1967,1967-10,,8.112874251,,,1
3394,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1970,1970-10,,6.983762887,,,1
3393,Failure,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1969,1969-02,,7.383378747,,,1
3395,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1970,1970-06,,6.983762887,,,1
3396,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1970,1970-04,,6.983762887,,,1
3397,Partial Failure,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1970,1970-03,,6.983762887,,,1
3398,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1969,1969-10,,7.383378747,,,1
3399,Failure,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1969,1969-03,,7.383378747,,,1
3400,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1971,1971-01,,6.690617284,,,1
3401,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1971,1971-04,,6.690617284,,,1
3402,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1971,1971-07,,6.690617284,,,1
3403,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1971,1971-12,,6.690617284,,,1
3404,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1972,1972-03,,6.482535885,,,1
3405,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1972,1972-06,,6.482535885,,,1
3406,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1972,1972-10,,6.482535885,,,1
3407,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1970,1970-12,,6.983762887,,,1
3408,Partial Failure,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1972,1972-12,,6.482535885,,,1
3409,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1972,1972-03,,6.482535885,,,1
3410,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1971,1971-04,,6.690617284,,,1
3411,Failure,Orbital,Atlas-SLV3 Burner-2,General Dynamics,,,"SLC-3E, Vandenberg SFB, California, USA",1968,1968-08,,7.786494253,,,1
3413,Success,Orbital,Atlas-LV3C Centaur-B,General Dynamics,,,"SLC-36A, Cape Canaveral SFS, Florida, USA",1963,1963-11,,8.855228758,,,1
3414,Failure,Orbital,Atlas-LV3C Centaur-C,General Dynamics,,,"SLC-36A, Cape Canaveral SFS, Florida, USA",1964,1964-06,,8.740967742,,,1
3415,Partial Failure,Orbital,Atlas-LV3C Centaur-C,General Dynamics,,,"SLC-36A, Cape Canaveral SFS, Florida, USA",1964,1964-12,,8.740967742,,,1
3416,Failure,Orbital,Atlas-LV3C Centaur-C,General Dynamics,,,"SLC-36A, Cape Canaveral SFS, Florida, USA",1965,1965-03,,8.602222222,,,1
3417,Success,Orbital,Atlas-LV3C Centaur-D,General Dynamics,,,"SLC-36B, Cape Canaveral SFS, Florida, USA",1965,1965-08,,8.602222222,,,1
3418,Partial Failure,Orbital,Atlas-LV3C Centaur-D,General Dynamics,,,"SLC-36B, Cape Canaveral SFS, Florida, USA",1966,1966-04,,8.363271605,,,1
3419,Success,Orbital,Atlas-LV3C Centaur-D,General Dynamics,,,"SLC-36A, Cape Canaveral SFS, Florida, USA",1966,1966-05,,8.363271605,,,1
3420,Success,Orbital,Atlas-LV3C Centaur-D,General Dynamics,,,"SLC-36A, Cape Canaveral SFS, Florida, USA",1966,1966-09,,8.363271605,,,1
3421,Success,Orbital,Atlas-LV3C Centaur-D,General Dynamics,,,"SLC-36B, Cape Canaveral SFS, Florida, USA",1966,1966-10,,8.363271605,,,1
3422,Success,Orbital,Atlas-LV3C Centaur-D,General Dynamics,,,"SLC-36B, Cape Canaveral SFS, Florida, USA",1967,1967-04,,8.112874251,,,1
3423,Success,Orbital,Atlas-LV3C Centaur-D,General Dynamics,,,"SLC-36A, Cape Canaveral SFS, Florida, USA",1967,1967-07,,8.112874251,,,1
3424,Success,Orbital,Atlas-SLV3C Centaur-D,General Dynamics,,,"SLC-36B, Cape Canaveral SFS, Florida, USA",1967,1967-09,,8.112874251,,,1
3425,Success,Orbital,Atlas-SLV3C Centaur-D,General Dynamics,,,"SLC-36B, Cape Canaveral SFS, Florida, USA",1967,1967-11,,8.112874251,,,1
3426,Success,Orbital,Atlas-SLV3C Centaur-D,General Dynamics,,,"SLC-36A, Cape Canaveral SFS, Florida, USA",1968,1968-01,,7.786494253,,,1
3427,Partial Failure,Orbital,Atlas-SLV3C Centaur-D,General Dynamics,,,"SLC-36A, Cape Canaveral SFS, Florida, USA",1968,1968-08,,7.786494253,,,1
3428,Success,Orbital,Atlas-SLV3C Centaur-D,General Dynamics,,,"SLC-36B, Cape Canaveral SFS, Florida, USA",1968,1968-12,,7.786494253,,,1
3429,Success,Orbital,Atlas-SLV3C Centaur-D,General Dynamics,,,"SLC-36B, Cape Canaveral SFS, Florida, USA",1969,1969-02,,7.383378747,,,1
3430,Success,Orbital,Atlas-SLV3C Centaur-D,General Dynamics,,,"SLC-36A, Cape Canaveral SFS, Florida, USA",1969,1969-03,,7.383378747,,,1
3431,Success,Orbital,Atlas-SLV3C Centaur-D,General Dynamics,,,"SLC-36A, Cape Canaveral SFS, Florida, USA",1969,1969-08,,7.383378747,,,1
3432,Success,Orbital,Long March 3A,CASC,69.7,8500,"LC-2, Xichang Satellite Launch Center, China",2007,2007-05,82000,1.306874632,107163.7198,91.08916187,1
3433,Success,Orbital,Long March 3B,CASC,,11500,"LC-2, Xichang Satellite Launch Center, China",2007,2007-07,,1.306874632,,,1
3434,Success,Orbital,Long March 4B,CASC,64.68,4200,"LC-7, Taiyuan Satellite Launch Center, China",2007,2007-09,154000,1.306874632,201258.6934,84.52865121,1
3435,Success,Orbital,Long March 3A,CASC,69.7,8500,"LC-3, Xichang Satellite Launch Center, China",2007,2007-10,82000,1.306874632,107163.7198,91.08916187,1
3438,Failure,Orbital,Rocket 3,Astra,2.5,204,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",2020,2020-09,122549.0196,1.046980229,128306.4006,2.617450572,1
3441,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1973,1973-03,,6.102927928,,,1
3442,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1973,1973-05,,6.102927928,,,1
3443,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1974,1974-03,,5.496348884,,,1
3444,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1974,1974-04,,5.496348884,,,1
3445,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1974,1974-10,,5.496348884,,,1
3447,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1975,1975-04,,5.0366171,,,1
3446,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 43/4, Plesetsk Cosmodrome, Russia",1974,1974-12,,5.496348884,,,1
3448,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1975,1975-09,,5.0366171,,,1
3449,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1975,1975-12,,5.0366171,,,1
3450,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 41/1, Plesetsk Cosmodrome, Russia",1976,1976-04,,4.762214411,,,1
3451,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1976,1976-05,,4.762214411,,,1
3452,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1976,1976-10,,4.762214411,,,1
3453,Success,Orbital,Vostok-2M,RVSN USSR,,5100,"Site 43/3, Plesetsk Cosmodrome, Russia",1977,1977-04,,4.471452145,,,1
